{b2191b3f-2453-4d7c-a027-8babfb1c93e1} event:/ambience/dungeon/cove
{ffe4a859-ec7c-406f-a24e-9ee041bb182a} event:/vo/town/backstory_04
{48502f8d-94c1-495e-94e1-397aeb78bf99} event:/vo/town/backstory_05
{d2256626-7045-4b8d-a01e-214b674f3a2a} event:/vo/town/backstory_06
{71d33357-b80f-4d53-9cc4-358a765ce6b5} event:/vo/town/backstory_07
{28385a02-e81e-41aa-82ba-783af379f493} event:/vo/town/backstory_08
{d524d9d1-155f-4d52-a9d6-702781072823} event:/vo/town/backstory_09
{e16dd6cd-78f8-44d5-95fa-54a7c63859a4} event:/vo/town/backstory_10
{08314c8d-5f7b-4e12-8161-9cedb466cb6f} event:/vo/town/backstory_11
{7c8fb97b-29b5-478c-8390-79e755dc52a4} event:/vo/town/backstory_12
{8635cc5b-19f9-400b-a271-4db5b45a812e} event:/vo/town/backstory_13
{f0980c85-1da6-439b-a4b6-3375d6915507} event:/vo/town/backstory_14
{b3d05e34-2c78-4b5e-a340-a004adadc887} event:/vo/town/backstory_15
{9420c8c7-e60a-40de-b96d-7df2176b2725} event:/vo/town/backstory_16
{fe3e7aca-107c-429e-bc1d-0cdee3dbbd4f} event:/vo/town/backstory_17
{b140de05-0ed1-44da-ae37-1687830a53f7} event:/vo/town/backstory_18
{9358c5fc-8f6b-489a-a3a6-c84dcd8fef5c} event:/vo/town/backstory_19
{39f2052a-6c26-4052-acbe-a9a8a97d5d4c} event:/vo/town/backstory_20
{20633a69-f929-4ffb-b613-4e499c89293b} event:/vo/town/backstory_21
{efbac08c-dc17-42d1-8d32-a214f0b87921} event:/vo/town/backstory_22
{56a5277d-bf83-41ed-bd9f-2f0d5308e7ce} event:/vo/town/dismiss_general_01
{19db5378-6610-40cc-8633-5ea443f59dcc} event:/vo/town/dismiss_general_02
{2324e5b6-7200-44d7-9d57-d6ea19286a86} event:/vo/town/dismiss_general_03
{91da8456-bf1b-4e3d-b15e-db8dac5c2d49} event:/vo/town/dismiss_general_04
{8e8bda4c-9893-471d-a1a1-a0ea6bb5da9f} event:/vo/town/dismiss_general_05
{9e18aebf-7323-468f-998f-a49ed22a5705} event:/vo/town/dismiss_general_06
{3dd45591-1b74-4fd4-b378-fa1492e516cd} event:/vo/town/dismiss_general_07
{ff3da1d0-9a44-4dc3-958e-709e77f2f997} event:/vo/town/dismiss_general_08
{b507a1e3-d82e-496d-a923-1b78ad5a5459} event:/vo/town/recruit_abomination
{9f3cba53-7d1d-4407-bf28-0153eb5ac6ad} event:/vo/town/recruit_antiquarian
{7aa476ea-61ad-4cfd-9415-5889673619df} event:/vo/town/recruit_arbalest
{116d0262-56bd-4709-9c09-37c602fb0a14} event:/vo/town/recruit_bounty_hunter
{af309582-acc9-48c7-8f3d-66da0a2b4979} event:/vo/town/recruit_crusader
{14d8a39d-9fae-4aae-8cff-a0771723245c} event:/vo/town/recruit_grave_robber
{1cebc8dd-63bd-4b60-8baa-b922e5d37db4} event:/vo/town/recruit_hellion
{260ed243-6b60-4c3f-9c6f-47dd3445727b} event:/vo/town/recruit_highwayman
{fb5957ca-ed70-407c-ac23-35c69f3a533a} event:/vo/town/recruit_houndmaster
{f55ec2fd-2f96-4438-94f4-29afdb07ba1e} event:/vo/town/recruit_jester
{90619113-0935-4e91-9db2-412e28335262} event:/vo/town/recruit_leper
{185667a3-a2f8-4576-afaf-b29c041a1f72} event:/vo/town/recruit_man_at_arms
{e2b0a415-99ba-4b1e-9237-c9c27ebed846} event:/vo/town/recruit_musketeer
{f5af4d0b-dc52-4f72-9978-e4b103a18899} event:/vo/town/recruit_occultist
{d619e062-c7da-4b51-a007-891d06a82fa0} event:/vo/town/recruit_plague_doctor
{99db4dc9-c43d-42b1-a7c7-480e379f4a0f} event:/vo/town/recruit_vestal
{e72d5984-e0d5-4295-92a9-cf1f311d601d} event:/vo/town/upgrade_abbey_01
{f98c6689-0a53-45f6-88f0-5cfd48b5e507} event:/vo/town/upgrade_abbey_02
{cd7750a1-767d-4191-8e14-9789e8f4ede0} event:/vo/town/upgrade_abbey_03
{080cb6d3-1c30-4501-8503-ba281065a0f6} event:/vo/town/upgrade_blacksmith_01
{3115bacc-40df-48d4-875b-0fff6a029611} event:/vo/town/upgrade_blacksmith_02
{cf150489-e9c3-4dc8-be10-2ab2de03df73} event:/vo/town/upgrade_blacksmith_03
{379bdf4d-1ae6-40d6-b1b4-edafa4e2393a} event:/vo/town/upgrade_camping_trainer_01
{a171b2ca-5e91-4be2-8a90-dcbfcb782f05} event:/vo/town/upgrade_camping_trainer_02
{f58009fc-2945-43e6-a1c1-69d20a68d722} event:/vo/town/upgrade_camping_trainer_03
{fc6abe1a-eb86-4150-97d4-3edfbac47924} event:/vo/town/upgrade_guild_01
{f8273599-3337-4451-a50a-814db2b5963c} event:/vo/town/upgrade_guild_02
{c6bb5eb8-38ff-4f4f-8bb5-fe9651d10ade} event:/vo/town/upgrade_guild_03
{7e669b09-c21e-45f6-86b5-5c544c3e8f10} event:/vo/town/upgrade_nomad_wagon_01
{caae15c2-fd2c-4f35-82cb-544d013c0650} event:/vo/town/upgrade_nomad_wagon_02
{890d5f07-18ef-487a-89c6-832d3965026a} event:/vo/town/upgrade_nomad_wagon_03
{3b483d2d-fe0e-4160-a469-2adec45e14b1} event:/vo/town/upgrade_sanitarium_01
{a00a6a99-0864-4a66-9890-8840c322d948} event:/vo/town/upgrade_sanitarium_02
{91676bfd-da96-4e9b-a36e-2179d22fb30f} event:/vo/town/upgrade_sanitarium_03
{9c20c998-4a3c-49da-bbb9-da7a26994030} event:/vo/town/upgrade_stagecoach_01
{36e299c4-d7fa-45c8-80fd-ce7f79e7ab3c} event:/vo/town/upgrade_stagecoach_02
{a8f066ff-c337-4bc6-ab00-7514362afde3} event:/vo/town/upgrade_stagecoach_03
{9e143a51-a2b8-4ef4-a67e-964cc2a404d5} event:/vo/town/upgrade_tavern_01
{322e2888-cbf0-4175-91f4-ba6e00356e85} event:/vo/town/upgrade_tavern_02
{ccc2cb79-d790-4b3a-bcd1-18a295106c5a} event:/vo/town/upgrade_tavern_03
{6067ba69-3cfb-460a-b734-e543dd24b211} event:/vo/town_event/bonus_recruit_antiquarian
{60058afa-f002-44f8-87d4-6da630d26501} event:/vo/town_event/bonus_recruit_bounty_hunter
{2daf574b-a695-4548-8218-f3d838ab51b1} event:/vo/town_event/bonus_recruit_crusader
{a239c842-051f-4c2f-b87e-604041783508} event:/vo/town_event/bonus_recruit_hellion
{a6403d11-85a6-4897-9499-5fcc74c646a5} event:/vo/town_event/bonus_recruit_leper
{72a74e14-bc0b-4f14-b1d5-1d2154ff75fd} event:/vo/town_event/bonus_recruit_occultist
{d0fb948f-dd02-4ff2-8d7b-f5abd385ebf2} event:/vo/town_event/bonus_recruit_vestal
{bf4e1f9f-43e5-4d38-8b09-d3a66ebe5036} event:/vo/town_event/dead_recruit_01
{bd0b9f7b-f84e-4985-9ba5-1fdc5c654669} event:/vo/town_event/dead_recruit_02
{6a3a18e0-d45d-4f23-8ca5-71f9b2300c28} event:/vo/town_event/dead_recruit_03
{e6bb9af5-c619-49b9-aa8a-e5acfe9569b1} event:/vo/town_event/embark_party_buff_affliction_chance
{4189c54e-be78-4983-b6f9-76f5fa0f9109} event:/vo/town_event/embark_party_buff_cove_buff
{d510a8fd-9159-468b-9bc9-0d507550918b} event:/vo/town_event/embark_party_buff_crypts_buff
{33fc25c4-855b-41b4-bc61-fa2fe8f12195} event:/vo/town_event/embark_party_buff_virtue_chance
{342f5938-84a7-480c-b537-20571c44239a} event:/vo/town_event/embark_party_buff_warrens_buff
{6dd0f982-bd6d-463a-a85e-0dd3c0468360} event:/vo/town_event/embark_party_buff_weald_buff
{c63b3be8-8ae6-429b-974e-502a189bcbcd} event:/vo/town_event/free_abbey
{e16e5a65-ff1f-4674-8b8c-7b0f5ebb837c} event:/vo/town_event/free_all_activities
{408d7c9b-94f2-4ec3-8cf7-e1c5c6fd6a81} event:/vo/town_event/free_disease
{c31044c7-babb-4fd3-b4d2-4609d8392dfd} event:/vo/town_event/free_sanitarium
{f391c339-ec19-49b1-98dc-813b7e762d7a} event:/vo/town_event/free_tavern
{7295af2e-1c98-4432-bc42-b28d52c850bb} event:/vo/town_event/idle_resolve_level_abomination
{5f664092-cbe2-4eb0-bb2a-31bb3ce396b4} event:/vo/town_event/idle_resolve_level_arbalest
{0a4538a8-a4a5-4054-b3f7-326702b49f89} event:/vo/town_event/idle_resolve_level_grave_robber
{8b3ec0ce-4225-4766-b1da-1a3238ebb008} event:/vo/town_event/idle_resolve_level_highwayman
{0dda323d-d1bd-44fb-8eae-51d3f2904106} event:/vo/town_event/idle_resolve_level_houndmaster
{e8b6d98f-ff6e-4553-8413-3174ddca4076} event:/vo/town_event/idle_resolve_level_jester
{f5f07f08-0a64-424e-aba2-be96fbed020b} event:/vo/town_event/idle_resolve_level_man_at_arms
{47bf45f8-236a-4677-9d34-2366ebc57887} event:/vo/town_event/idle_resolve_level_plague_doctor
{4af99153-58a7-4316-ba1d-bf61a42d66c4} event:/vo/town_event/idle_stress_heal_buff
{7a41144e-7a55-4eb3-85e2-a860f659062c} event:/vo/town_event/in_activity_buff_stress_heal_buff
{3f55bb87-a602-4cb4-b407-0bc4a2590f9a} event:/vo/town_event/in_activity_buff_stress_heal_debuff
{619f6030-9cb7-49e1-8f96-58f78a9a8f6d} event:/vo/town_event/lock_bar_discount_tavern
{28241d29-eb7a-4bb8-9e5f-5257a55be0b2} event:/vo/town_event/lock_brothel_discount_tavern
{cc41df44-ed3c-445b-8c33-1273a766ae95} event:/vo/town_event/lock_flagellation_discount_abbey
{49e41de4-a2e5-4dce-9cfd-db1703c78ba8} event:/vo/town_event/lock_gambling_discount_tavern
{e3872b74-53da-4f63-9db4-8ff0caa41423} event:/vo/town_event/lock_meditation_discount_abbey
{6859eb89-0894-4ecf-a384-f0c88279ab57} event:/vo/town_event/lock_prayer_discount_abbey
{55ff3b40-0589-490f-9af9-a8bf701a59b5} event:/vo/town_event/nomad_wagon_trinket_discount
{7cb751ce-bb5a-45bc-a8f1-2267ba257823} event:/vo/town_event/plot_quest_town_invasion_0
{bd9569a6-0e51-4b05-ab3d-61eeb19a69b3} event:/vo/town_event/provision_reduced_amounts
{6765bc15-cc41-4193-8b77-b57202e01a66} event:/vo/town_event/provision_supply_discount
{ff8d259a-fc68-4bbe-b4c6-fc00e810ebe6} event:/vo/town_event/provision_supply_free
{cbc88415-5998-4d01-a8af-53059efdc899} event:/vo/town_event/remove_quest_hero_level_restriction
{d79f035b-6735-4f47-9a95-2438d1f877ff} event:/vo/town_event/upgrade_tag_free_armour
{776b5c2a-24af-4c9a-835d-d0147367adef} event:/vo/town_event/upgrade_tag_free_building_upgrade
{407884be-7f3f-488e-b696-11c5873acb86} event:/vo/town_event/upgrade_tag_free_weapon
{e8c9e618-a1da-47ad-a108-f893f3b3a154} event:/vo/tutorial/first_abbey
{f9a45516-48dd-49fd-81f2-2304ac999405} event:/vo/tutorial/first_battle
{270b6727-2255-4a1e-be60-add75a799b25} event:/vo/tutorial/first_blacksmith
{b2dc03eb-9ccb-4745-af25-0ecebfef6803} event:/vo/tutorial/first_curio
{7965d587-9b07-41c2-bc6e-c0c9177674f7} event:/vo/tutorial/first_dungeon
{0ab2cb95-f70c-4a76-a513-c6a5ba00c5be} event:/vo/tutorial/first_graveyard
{cec008cd-ef78-4c63-a926-891d70a4f5c9} event:/vo/tutorial/first_guild
{3bb54f37-f89e-49b3-a337-d2f1553151d6} event:/vo/tutorial/first_nomad
{c1dd4243-6c67-4405-821e-d7152c596b52} event:/vo/tutorial/first_provision
{3ec7a8ef-87fc-47b0-8c28-d6fa9486bb97} event:/vo/tutorial/first_quest_select
{9ef2134d-823d-4afd-b1a1-cd75d7738ae7} event:/vo/tutorial/first_stagecoach
{05317a39-4495-4f02-8dbf-fde1ad0d4db0} event:/vo/tutorial/first_survivalist
{bc5f029b-10bb-4d30-bccb-f13528379b1d} event:/vo/tutorial/first_tavern
{3693b634-45a8-49e9-afd0-3e3a35b2705d} event:/vo/tutorial/first_town
{50f474d0-4a66-4508-b925-4225e68e1e33} event:/vo/tutorial/second_battle
{8133f331-c0ca-4d71-8c83-3b36037c4d96} bus:/
{619a16a3-db11-4ce5-986c-7a2127c7ab10} bus:/pause_UI
{ddd73f77-ee0b-4426-affe-d47ad3ec9284} bus:/pause_VO
{b93061be-7306-44e1-b8a0-8f210a99f361} bus:/all_sum
{1fc8ceda-41fc-4d17-9edc-f021d88b7c08} bus:/all_sum/music
{e6450de6-c99a-48d7-b539-c47ec56e8420} bus:/all_sum/music/siren
{11ef23f6-4077-4151-8e7b-3d3613f60709} bus:/all_sum/sfx
{e655766c-9276-4b41-92f0-138aee3da0b0} bus:/all_sum/sfx/Verb_rtn
{b837a7df-8a70-44a1-8543-585b2582de29} bus:/all_sum/sfx/ambience
{182e5953-fc8a-4e2a-8a89-dccd9b693213} bus:/all_sum/sfx/ambience/amb_oneshots
{245d9b22-f325-4a86-ac71-518983c10b54} bus:/all_sum/sfx/town
{194b75e6-a5f2-4cf5-a4f1-7631b77e447b} bus:/all_sum/sfx/ui
{d7a70b70-3282-4ea1-a5ab-6251613df248} bus:/all_sum/sfx/Verb_grp
{adfa4f91-c65f-4fdc-8735-679dfcf0707d} bus:/all_sum/sfx/Verb_grp/camp
{be3fc701-23cc-4fab-97cb-d650fafe0e77} bus:/all_sum/sfx/Verb_grp/char
{38c8bef7-da4d-418e-a89a-97f47648b2fa} bus:/all_sum/sfx/Verb_grp/char/vo
{2afcb3d0-8a2d-4236-8c8e-ae81dc33b138} bus:/all_sum/sfx/Verb_grp/char/vo/aggro
{558281f9-10ac-4ff5-a145-f0fc39d7445c} bus:/all_sum/sfx/Verb_grp/duck_sfx
{a4f11e9d-d837-4cc4-bd44-66ba3d8cb66b} bus:/all_sum/sfx/Verb_grp/general
{d64a700b-24a6-42a0-a448-362821040477} bus:/all_sum/sfx/Verb_grp/general/victory_sfx
{3ae46a40-c0e9-4567-96ac-37ec55b774e2} bus:/all_sum/sfx/Verb_grp/general/HEART
{4793ff21-4a62-4bc2-ac55-6ae3edcb6ac5} bus:/all_sum/sfx/Verb_grp/general/HEART/heart_pod_idle
{a7af7a96-f3fe-4991-b27f-3865ee865eb1} bus:/all_sum/vo
{0d21fb47-339e-4458-a34c-b24f5face545} bus:/all_sum/vo/cove_patch
{493ad441-79fb-4342-a88c-2c535b78114d} vca:/music
{9e5bb95e-6d2f-4c77-bd8e-222e71e5e53e} vca:/sfx
{93023177-4545-4cd4-8038-e4ce03b0c790} vca:/vo
{5be04aa0-687a-4046-8784-bb0e50afb4bc} snapshot:/Reverbs/verb_cove
{891150f3-e572-483d-a19c-ad14f1f88dae} snapshot:/Reverbs/verb_crypts
{717c8233-e711-469e-8869-77de6ad2a538} snapshot:/Reverbs/verb_dd_1_2
{52837841-29da-4221-9a97-a22ac5295348} snapshot:/Reverbs/verb_dd_3
{fcfb3282-c47e-4e8e-9cdd-2c7ce1c7d76c} snapshot:/Reverbs/verb_dd_4
{5051eee2-dd07-4421-bab9-a051a68490f3} snapshot:/Reverbs/verb_warrens
{ef19e9f2-ec7b-4e46-bf14-410c0bb2ef6a} snapshot:/Reverbs/verb_weald
{da97c89a-1521-4c9a-984f-c6b201e80401} snapshot:/town_building_music
{c2859502-c191-4f82-a29a-4ed13c79e7bb} snapshot:/camp_ambience
{97c8294f-a1f9-43b6-8f8e-667511ed459b} snapshot:/hag_taste
{2c77e250-95ba-4c86-8479-4070db0d34ae} snapshot:/town_ambience
{f9b8094a-df73-430a-90de-07a36d06f372} snapshot:/siren_song
{518cc16a-f23b-4b66-b98a-26be539ef7c1} snapshot:/pause
{dc41cb35-d24c-4fea-b4e6-50480dc5e8d4} snapshot:/ambience_reduction
{96f72fbe-4f1e-4cc5-a237-245b176d36e7} snapshot:/darkest_4_explore_music_off
{79affa89-c85e-4d23-8f3b-80d8d23eb36e} snapshot:/virago_breath
{1b78bfad-0227-44fd-9eab-7164638ea220} snapshot:/crow_caw
{aa824c52-ee06-4963-a82a-458ee89e9536} bank:/hero_zzz
{4e045682-4ae8-43e5-867d-117e6dd72008} bank:/master_bank
